commit_sha,vuln_count,vuln_ids,source_file,scan_type,duration_sec,skipped
9c2a8dd5f87266308a8a8e55fb7f029ba530d36a,1118,"CVE-2025-27789,CVE-2024-55565,CVE-2025-5889,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2025-5889,CVE-2024-21538,CVE-2025-48387,CVE-2020-15366,CVE-2017-20165,CVE-2017-16137,CVE-2018-3750,NSWG-ECO-408,CVE-2018-16492,CVE-2023-45311,CVE-2019-13173,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2020-7788,CVE-2021-3918,CVE-2017-20162,CVE-2022-24999,CVE-2023-28155,CVE-2022-25883,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2017-15010,CVE-2023-26136,CVE-2020-15366,CVE-2020-15366,CVE-2021-23424,CVE-2021-3807,CVE-2021-43138,CVE-2023-45133,CVE-2025-5889,CVE-2024-4068,CVE-2018-1109,GHSA-g95f-p29q-9xw4,GHSA-wxhq-pm8v-cw75,CVE-2021-29060,CVE-2024-47764,CVE-2024-21538,CVE-2017-20165,CVE-2017-16137,CVE-2018-3750,NSWG-ECO-408,GHSA-h6ch-v84p-w6p9,CVE-2021-23386,CVE-2020-8116,GHSA-vjh7-7g9h-fjfh,CVE-2020-13822,CVE-2020-28498,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,GHSA-vjh7-7g9h-fjfh,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,CVE-2024-27088,CVE-2022-1650,CVE-2024-29041,CVE-2024-43796,CVE-2018-16492,CVE-2017-16118,CVE-2017-16119,CVE-2022-33987,CVE-2021-23369,CVE-2021-23383,NSWG-ECO-519,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2021-23362,CVE-2022-37620,GHSA-6x33-pw7p-hmpq,CVE-2024-21536,CVE-2020-7788,CVE-2024-29415,CVE-2023-42282,CVE-2021-28092,CVE-2021-29059,GHSA-8j8c-7jfh-h6hx,GHSA-2pr6-76vf-7546,GHSA-8j8c-7jfh-h6hx,GHSA-2pr6-76vf-7546,CVE-2021-3918,CVE-2022-46175,CVE-2022-37601,CVE-2022-37601,CVE-2022-37599,CVE-2022-37603,CVE-2021-23337,CVE-2018-13797,NSWG-ECO-427,GHSA-4xcv-9jjx-gfj3,CVE-2018-16469,CVE-2020-28499,CVE-2024-4067,CVE-2017-16138,CVE-2017-16138,CVE-2022-3517,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2017-16099,CVE-2022-0235,CVE-2020-7720,CVE-2022-24771,CVE-2022-24772,CVE-2022-0122,CVE-2022-24773,GHSA-5rrq-pxf6-6jx5,GHSA-gf8q-jrpm-jvxq,GHSA-wxgw-qj99-44c2,CVE-2020-7789,CVE-2021-3803,GHSA-6394-6h9h-cfjg,CVE-2021-23343,CVE-2024-45296,CVE-2024-52798,CVE-2024-45296,CVE-2025-6545,CVE-2025-6547,CVE-2021-23382,CVE-2023-44270,CVE-2021-23382,CVE-2023-44270,CVE-2022-24999,GHSA-hxcm-v35h-mg2x,GHSA-hxcm-v35h-mg2x,CVE-2017-16028,CVE-2018-6342,CVE-2021-24033,CVE-2023-28155,CVE-2022-25883,CVE-2024-43799,CVE-2024-43800,CVE-2021-42740,CVE-2020-7693,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2021-3777,CVE-2017-15010,CVE-2023-26136,CVE-2021-33623,CVE-2020-7733,CVE-2020-7793,CVE-2021-27292,CVE-2022-25927,CVE-2021-27516,CVE-2022-1243,CVE-2020-26291,CVE-2021-3647,CVE-2022-0613,CVE-2022-0868,CVE-2022-1233,CVE-2022-24723,CVE-2022-0686,CVE-2018-3774,CVE-2020-8124,CVE-2021-27515,CVE-2021-3664,CVE-2022-0512,CVE-2022-0639,CVE-2022-0691,CVE-2022-0686,CVE-2018-3774,CVE-2020-8124,CVE-2021-27515,CVE-2021-3664,CVE-2022-0512,CVE-2022-0639,CVE-2022-0691,CVE-2024-29180,CVE-2018-14732,CVE-2025-30359,CVE-2025-30360,CVE-2020-7662,CVE-2020-7774,CVE-2020-7608,CVE-2020-7608,CVE-2020-7608,CVE-2020-15366,CVE-2021-23424,CVE-2021-3807,CVE-2023-45133,CVE-2024-45590,CVE-2025-5889,CVE-2024-4068,CVE-2018-1109,GHSA-g95f-p29q-9xw4,CVE-2024-4068,CVE-2024-4068,CVE-2021-29060,CVE-2024-47764,CVE-2024-21538,GHSA-36jr-mh4h-2g58,CVE-2021-23386,GHSA-vjh7-7g9h-fjfh,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,CVE-2024-27088,CVE-2022-1650,CVE-2024-29041,CVE-2024-43796,CVE-2022-33987,CVE-2022-37620,CVE-2024-21536,CVE-2024-29415,CVE-2023-42282,CVE-2021-28092,CVE-2021-29059,GHSA-8j8c-7jfh-h6hx,GHSA-2pr6-76vf-7546,CVE-2021-3918,CVE-2022-46175,CVE-2022-46175,CVE-2022-37601,CVE-2022-37601,CVE-2022-37599,CVE-2022-37603,CVE-2021-23337,GHSA-4xcv-9jjx-gfj3,CVE-2020-28499,CVE-2024-4067,CVE-2024-4067,CVE-2022-3517,CVE-2022-3517,CVE-2021-44906,CVE-2022-0235,CVE-2022-24771,CVE-2022-24772,CVE-2022-0122,CVE-2022-24773,GHSA-5rrq-pxf6-6jx5,GHSA-gf8q-jrpm-jvxq,CVE-2020-7789,CVE-2021-3803,CVE-2021-23343,CVE-2024-45296,CVE-2024-52798,CVE-2024-45296,CVE-2025-6545,CVE-2025-6547,CVE-2021-23382,CVE-2023-44270,CVE-2021-23382,CVE-2023-44270,CVE-2022-24999,CVE-2021-24033,CVE-2023-28155,CVE-2022-25883,CVE-2024-43799,CVE-2024-43800,CVE-2021-42740,CVE-2020-7693,CVE-2021-3777,CVE-2023-26136,CVE-2020-7753,CVE-2021-33623,CVE-2022-25927,CVE-2022-1243,CVE-2021-3647,CVE-2022-0613,CVE-2022-0868,CVE-2022-1233,CVE-2022-24723,CVE-2022-0686,CVE-2021-3664,CVE-2022-0512,CVE-2022-0639,CVE-2022-0691,CVE-2024-29180,CVE-2018-14732,CVE-2025-30359,CVE-2025-30360,CVE-2023-26115,CVE-2020-7608,CVE-2020-7608,CVE-2024-4068,CVE-2025-5889,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2025-5889,CVE-2022-3517,CVE-2025-5889,CVE-2022-3517,CVE-2025-5889,CVE-2020-15366,CVE-2020-15366,CVE-2021-23424,CVE-2021-3807,CVE-2021-43138,CVE-2023-45133,CVE-2024-45590,CVE-2025-5889,CVE-2024-4068,CVE-2018-1109,GHSA-g95f-p29q-9xw4,GHSA-wxhq-pm8v-cw75,CVE-2021-29060,CVE-2024-47764,CVE-2024-21538,CVE-2018-1000620,CVE-2018-3750,NSWG-ECO-408,GHSA-h6ch-v84p-w6p9,CVE-2021-23386,CVE-2020-8116,GHSA-vjh7-7g9h-fjfh,CVE-2020-13822,CVE-2020-28498,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,GHSA-vjh7-7g9h-fjfh,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,CVE-2024-27088,CVE-2022-1650,CVE-2024-29041,CVE-2024-43796,CVE-2018-16492,CVE-2023-45311,CVE-2023-45311,CVE-2019-13173,CVE-2022-33987,CVE-2021-23369,CVE-2021-23383,NSWG-ECO-519,CVE-2022-29167,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2020-36604,CVE-2018-3728,CVE-2021-23362,CVE-2022-37620,GHSA-6x33-pw7p-hmpq,CVE-2024-21536,CVE-2020-7788,CVE-2024-29415,CVE-2023-42282,CVE-2021-28092,CVE-2021-29059,GHSA-8j8c-7jfh-h6hx,GHSA-2pr6-76vf-7546,GHSA-8j8c-7jfh-h6hx,GHSA-2pr6-76vf-7546,CVE-2021-3918,CVE-2022-46175,CVE-2022-37601,CVE-2022-37601,CVE-2022-37599,CVE-2022-37603,CVE-2021-23337,CVE-2018-13797,NSWG-ECO-427,GHSA-4xcv-9jjx-gfj3,CVE-2018-16469,CVE-2020-28499,CVE-2024-4067,CVE-2022-3517,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2022-0235,CVE-2020-7720,CVE-2022-24771,CVE-2022-24772,CVE-2022-0122,CVE-2022-24773,GHSA-5rrq-pxf6-6jx5,GHSA-gf8q-jrpm-jvxq,GHSA-wxgw-qj99-44c2,CVE-2020-7789,CVE-2021-3803,GHSA-6394-6h9h-cfjg,CVE-2021-23343,CVE-2024-45296,CVE-2024-52798,CVE-2024-45296,CVE-2025-6545,CVE-2025-6547,CVE-2021-23382,CVE-2023-44270,CVE-2021-23382,CVE-2023-44270,CVE-2022-24999,CVE-2022-24999,GHSA-hxcm-v35h-mg2x,GHSA-hxcm-v35h-mg2x,CVE-2017-16028,CVE-2018-6342,CVE-2021-24033,CVE-2018-6341,CVE-2023-28155,CVE-2023-28155,CVE-2022-25883,CVE-2024-43799,CVE-2024-43800,CVE-2021-42740,CVE-2020-7693,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2021-3777,CVE-2023-26136,CVE-2021-33623,CVE-2020-7733,CVE-2020-7793,CVE-2021-27292,CVE-2022-25927,CVE-2021-27516,CVE-2022-1243,CVE-2020-26291,CVE-2021-3647,CVE-2022-0613,CVE-2022-0868,CVE-2022-1233,CVE-2022-24723,CVE-2022-0686,CVE-2018-3774,CVE-2020-8124,CVE-2021-27515,CVE-2021-3664,CVE-2022-0512,CVE-2022-0639,CVE-2022-0691,CVE-2022-0686,CVE-2018-3774,CVE-2020-8124,CVE-2021-27515,CVE-2021-3664,CVE-2022-0512,CVE-2022-0639,CVE-2022-0691,CVE-2024-29180,CVE-2018-14732,CVE-2025-30359,CVE-2025-30360,CVE-2020-7662,CVE-2020-7774,CVE-2020-7608,CVE-2020-7608,CVE-2020-7608,CVE-2018-3750,NSWG-ECO-408,CVE-2023-45311,CVE-2019-13173,CVE-2020-7788,CVE-2019-10744,CVE-2018-16487,CVE-2020-8203,CVE-2021-23337,CVE-2019-1010266,CVE-2020-28500,CVE-2018-3721,CVE-2022-0235,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2020-7733,CVE-2020-7793,CVE-2022-25927,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2023-45133,CVE-2024-45590,CVE-2025-5889,CVE-2024-4068,CVE-2024-4068,CVE-2024-47764,CVE-2024-21538,GHSA-vjh7-7g9h-fjfh,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,CVE-2024-29041,CVE-2024-43796,CVE-2022-33987,CVE-2022-25881,CVE-2022-46175,CVE-2022-46175,CVE-2024-4067,CVE-2024-45296,CVE-2024-52798,CVE-2025-6545,CVE-2025-6547,CVE-2022-25883,CVE-2022-25883,CVE-2022-25883,CVE-2022-25883,CVE-2024-43799,CVE-2024-43800,CVE-2025-27789,CVE-2024-45590,CVE-2025-5889,CVE-2022-25883,CVE-2022-25883,CVE-2025-22150,CVE-2023-45143,CVE-2024-24758,CVE-2024-30260,CVE-2024-30261,CVE-2025-47279,CVE-2025-27789,CVE-2025-27611,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2023-45133,CVE-2023-45133,CVE-2023-45133,CVE-2023-45133,CVE-2024-45590,CVE-2025-5889,CVE-2025-5889,CVE-2021-23364,CVE-2024-21538,CVE-2017-16137,CVE-2020-7788,CVE-2022-46175,CVE-2019-20149,CVE-2022-37599,CVE-2022-37603,CVE-2019-10744,CVE-2020-8203,CVE-2021-23337,CVE-2020-28500,CVE-2020-8203,CVE-2021-23337,NSWG-ECO-516,CVE-2020-28500,CVE-2021-23337,CVE-2020-28500,CVE-2024-4067,CVE-2024-4067,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2024-55565,CVE-2024-55565,CVE-2021-3803,CVE-2023-44270,CVE-2023-44270,CVE-2022-25883,CVE-2025-48387,CVE-2025-22150,CVE-2025-47279,CVE-2024-43788,CVE-2025-5889,CVE-2022-3517,CVE-2021-44906,CVE-2020-7793,CVE-2021-27292,CVE-2022-25927,CVE-2022-0235,CVE-2020-7793,CVE-2021-27292,CVE-2022-25927,CVE-2025-27789,CVE-2023-45133,CVE-2023-45133,CVE-2025-5889,CVE-2024-21538,CVE-2017-16137,CVE-2021-23337,CVE-2020-28500,CVE-2024-4067,CVE-2022-25883,CVE-2022-25883,CVE-2025-27789,CVE-2025-27789,CVE-2025-5889,CVE-2025-5889,CVE-2025-32996,CVE-2025-32997,CVE-2021-3803,CVE-2023-44270,CVE-2025-30359,CVE-2025-30360,CVE-2025-5889,CVE-2018-16472,CVE-2021-23518,GHSA-vjh7-7g9h-fjfh,CVE-2020-13822,CVE-2020-28498,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,GHSA-vjh7-7g9h-fjfh,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2021-23343,CVE-2025-6545,CVE-2025-6547,CVE-2025-5889,CVE-2018-16472,CVE-2021-23518,GHSA-vjh7-7g9h-fjfh,CVE-2020-13822,CVE-2020-28498,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,GHSA-vjh7-7g9h-fjfh,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2021-23343,CVE-2025-6545,CVE-2025-6547,CVE-2020-15366,CVE-2018-3750,NSWG-ECO-408,CVE-2018-16492,CVE-2023-45311,CVE-2019-13173,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2021-3918,CVE-2023-28155,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2023-26136,CVE-2020-15366,CVE-2018-3750,NSWG-ECO-408,CVE-2018-16492,CVE-2023-45311,CVE-2019-13173,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2021-3918,CVE-2022-24999,CVE-2023-28155,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2023-26136,CVE-2024-38999,CVE-2024-38999,CVE-2023-45133,CVE-2025-5889,CVE-2024-27088,CVE-2022-46175,CVE-2019-10744,CVE-2018-16487,CVE-2020-8203,CVE-2021-23337,CVE-2019-1010266,CVE-2020-28500,CVE-2018-3721,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2024-47068,CVE-2022-25883,CVE-2023-45133,CVE-2025-5889,CVE-2024-27088,CVE-2022-46175,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2024-47068,CVE-2022-25883,CVE-2020-15366,CVE-2025-5889,CVE-2024-4068,CVE-2018-1109,GHSA-g95f-p29q-9xw4,CVE-2018-3750,NSWG-ECO-408,CVE-2018-16492,CVE-2023-45311,CVE-2019-13173,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2020-7788,CVE-2021-3918,CVE-2022-46175,CVE-2022-37601,CVE-2024-4067,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2022-24999,CVE-2017-16028,CVE-2023-28155,CVE-2022-25883,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2023-26136,CVE-2020-15366,CVE-2025-5889,CVE-2024-4068,CVE-2018-1109,GHSA-g95f-p29q-9xw4,CVE-2018-3750,NSWG-ECO-408,CVE-2018-16492,CVE-2023-45311,CVE-2019-13173,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2020-7788,CVE-2021-3918,CVE-2022-46175,CVE-2022-37601,CVE-2024-4067,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2017-16028,CVE-2023-28155,CVE-2022-25883,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2023-26136,CVE-2020-15366,CVE-2025-5889,CVE-2024-4068,CVE-2018-1109,GHSA-g95f-p29q-9xw4,CVE-2018-3750,NSWG-ECO-408,CVE-2018-16492,CVE-2023-45311,CVE-2019-13173,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2020-7788,CVE-2021-3918,CVE-2022-46175,CVE-2022-37601,CVE-2024-4067,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2017-16028,CVE-2023-28155,CVE-2022-25883,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2023-26136,CVE-2020-15366,CVE-2025-5889,CVE-2024-4068,CVE-2018-1109,GHSA-g95f-p29q-9xw4,CVE-2018-3750,NSWG-ECO-408,CVE-2018-16492,CVE-2023-45311,CVE-2019-13173,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2020-7788,CVE-2021-3918,CVE-2022-46175,CVE-2022-37601,CVE-2024-4067,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2022-24999,CVE-2017-16028,CVE-2023-28155,CVE-2022-25883,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2023-26136,CVE-2024-45590,CVE-2024-47764,CVE-2024-29041,CVE-2024-43796,CVE-2023-45311,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,CVE-2022-0235,CVE-2024-45296,CVE-2024-52798,CVE-2022-24999,CVE-2022-24999,CVE-2023-28155,CVE-2024-43799,CVE-2024-43800,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2023-26136,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2021-3807,CVE-2021-3807,CVE-2024-45590,CVE-2025-5889,CVE-2024-4068,CVE-2024-4068,CVE-2024-47764,CVE-2024-21538,CVE-2022-38900,GHSA-vjh7-7g9h-fjfh,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,CVE-2024-29041,CVE-2024-43796,CVE-2020-28469,CVE-2022-33987,CVE-2022-25881,CVE-2022-46175,CVE-2022-46175,CVE-2022-37601,CVE-2022-37599,CVE-2022-37603,CVE-2024-4067,CVE-2022-3517,CVE-2021-44906,CVE-2021-33502,CVE-2021-23343,CVE-2024-45296,CVE-2024-52798,CVE-2025-6545,CVE-2025-6547,CVE-2022-24999,CVE-2022-25883,CVE-2022-25883,CVE-2022-25883,CVE-2024-43799,CVE-2024-43800,CVE-2022-25858,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2021-3807,CVE-2024-45590,CVE-2025-5889,CVE-2024-4068,CVE-2024-4068,CVE-2024-47764,CVE-2024-21538,CVE-2022-38900,GHSA-vjh7-7g9h-fjfh,CVE-2024-42459,CVE-2024-42460,CVE-2024-42461,CVE-2024-48948,CVE-2024-48949,CVE-2024-29041,CVE-2024-43796,CVE-2022-33987,CVE-2022-25881,CVE-2022-46175,CVE-2022-46175,CVE-2022-37601,CVE-2022-37599,CVE-2022-37603,CVE-2024-4067,CVE-2022-3517,CVE-2021-44906,CVE-2024-45296,CVE-2024-52798,CVE-2025-6545,CVE-2025-6547,CVE-2022-24999,CVE-2022-25883,CVE-2022-25883,CVE-2022-25883,CVE-2022-25883,CVE-2024-43799,CVE-2024-43800,CVE-2022-25858,CVE-2020-15366,CVE-2021-3807,CVE-2025-5889,CVE-2020-7645,CVE-2024-47764,CVE-2024-21538,CVE-2017-20165,CVE-2017-16137,CVE-2018-3750,NSWG-ECO-408,CVE-2020-8116,CVE-2019-10775,CVE-2018-16492,CVE-2019-13173,CVE-2022-33987,CVE-2022-29167,CVE-2020-36604,CVE-2018-3728,GHSA-6x33-pw7p-hmpq,CVE-2020-7788,CVE-2022-25851,CVE-2020-8175,CVE-2021-3918,CVE-2019-10744,CVE-2020-8203,CVE-2021-23337,CVE-2020-28500,CVE-2019-10744,CVE-2018-16487,CVE-2020-8203,CVE-2021-23337,CVE-2019-1010266,CVE-2020-28500,CVE-2018-3721,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2020-7598,CVE-2021-44906,CVE-2017-1000048,CVE-2022-24999,CVE-2022-24999,CVE-2023-28155,CVE-2022-25883,CVE-2022-25883,CVE-2018-3737,NSWG-ECO-401,CVE-2018-21270,NSWG-ECO-422,CVE-2018-20834,CVE-2021-32804,CVE-2021-37713,CVE-2024-28863,CVE-2017-15010,CVE-2023-26136,CVE-2024-37890,CVE-2020-7774,CVE-2020-7608,CVE-2021-3807,CVE-2021-3807,CVE-2024-21538,CVE-2022-25883,CVE-2021-3807,CVE-2025-5889,CVE-2024-21538,CVE-2017-20165,CVE-2017-16137,CVE-2017-20165,CVE-2017-16137,CVE-2017-16137,CVE-2017-16137,CVE-2018-3750,NSWG-ECO-408,CVE-2017-16119,CVE-2017-16138,CVE-2022-3517,CVE-2021-44906,CVE-2020-7598,CVE-2019-5786,CVE-2022-25883,CVE-2024-43799,CVE-2024-43799,CVE-2024-43800,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2025-27789,CVE-2023-45133,CVE-2023-45133,CVE-2021-3807,CVE-2025-5889,CVE-2025-5889,CVE-2024-4068,CVE-2021-23364,CVE-2021-23364,CVE-2024-47764,CVE-2024-21538,CVE-2024-21538,CVE-2024-21538,CVE-2020-8116,CVE-2023-29198,CVE-2023-39956,CVE-2023-44402,CVE-2024-46993,CVE-2022-33987,CVE-2022-25881,GHSA-m5qc-5hw7-8vg7,CVE-2020-7788,CVE-2024-4067,CVE-2022-3517,CVE-2021-44906,CVE-2021-44906,CVE-2022-0235,CVE-2022-25883,CVE-2022-25883,CVE-2022-25883,CVE-2021-42740,CVE-2020-7677,CVE-2020-7733,CVE-2020-7793,CVE-2021-27292,CVE-2022-25927",artifacts_folder/artifacts_full/full-scan-9c2a8dd5f87266308a8a8e55fb7f029ba530d36a.json,control_full,3,false
